customer_city,customer_state,merge_id,seller_city,seller_state,product_category_name,product_weight_g,product_height_cm,product_width_cm
sao paulo,SP,77284,,,,,,
maceio,AL,77285,,,,,,
santos,SP,77286,,,,,,
santo andre,SP,77287,,,,,,
belo horizonte,MG,77288,,,,,,
barbacena,MG,77289,,,,,,
chapeco,SC,77290,,,,,,
sao paulo,SP,77291,,,,,,
sao paulo,SP,77292,,,,,,
curitiba,PR,77293,,,,,,
nova iguacu,RJ,77294,,,,,,
bento goncalves,RS,77295,,,,,,
pocos de caldas,MG,77296,,,,,,
porto alegre,RS,77297,,,,,,
rio verde,GO,77298,,,,,,
barros cassal,RS,77299,,,,,,
sao carlos,SP,77300,,,,,,
queimados,RJ,77301,,,,,,
palmares do sul,RS,77302,,,,,,
senhor do bonfim,BA,77303,,,,,,
itu,SP,77304,,,,,,
muriae,MG,77305,,,,,,
rio de janeiro,RJ,77306,,,,,,
ourinhos,SP,77307,,,,,,
ribeirao das neves,MG,77308,,,,,,
recife,PE,77309,,,,,,
recife,PE,77310,,,,,,
canoas,RS,77311,,,,,,
nova era,MG,77312,,,,,,
itobi,SP,77313,,,,,,
salvador,BA,77314,,,,,,
salvador,BA,77315,,,,,,
sao paulo,SP,77316,,,,,,
sao jose dos campos,SP,77317,,,,,,
rio de janeiro,RJ,77318,,,,,,
sao paulo,SP,77319,,,,,,
sao caetano do sul,SP,77320,,,,,,
registro,SP,77321,,,,,,
sao paulo,SP,77322,,,,,,
hortolandia,SP,77323,,,,,,
sao paulo,SP,77324,,,,,,
belo horizonte,MG,77325,,,,,,
itapiranga,SC,77326,,,,,,
indianopolis,PR,77327,,,,,,
santo andre,SP,77328,,,,,,
joinville,SC,77329,,,,,,
niquelandia,GO,77330,,,,,,
vinhedo,SP,77331,,,,,,
belo horizonte,MG,77332,,,,,,
torres,RS,77333,,,,,,
praia grande,SP,77334,,,,,,
santarem,PA,77335,,,,,,
sao paulo,SP,77336,,,,,,
alvorada,RS,77337,,,,,,
sao jose dos pinhais,PR,77338,,,,,,
braganca,PA,77339,,,,,,
teresina,PI,77340,,,,,,
sao bernardo do campo,SP,77341,,,,,,
sao paulo,SP,77342,,,,,,
matao,SP,77343,,,,,,
passo fundo,RS,77344,,,,,,
rio de janeiro,RJ,77345,,,,,,
cacu,GO,77346,,,,,,
sao jose dos campos,SP,77347,,,,,,
rio de janeiro,RJ,77348,,,,,,
vitoria,ES,77349,,,,,,
salto,SP,77350,,,,,,
vinhedo,SP,77351,,,,,,
sao paulo,SP,77352,,,,,,
sao roque,SP,77353,,,,,,
rio de janeiro,RJ,77354,,,,,,
pocos de caldas,MG,77355,,,,,,
sao paulo,SP,77356,,,,,,
praia grande,SP,77357,,,,,,
araucaria,PR,77358,,,,,,
uberlandia,MG,77359,,,,,,
taboao da serra,SP,77360,,,,,,
olinda,PE,77361,,,,,,
machado,MG,77362,,,,,,
caieiras,SP,77363,,,,,,
sao jose dos campos,SP,77364,,,,,,
sao paulo,SP,77365,,,,,,
sao paulo,SP,77366,,,,,,
rio de janeiro,RJ,77367,,,,,,
rio de janeiro,RJ,77368,,,,,,
rio de janeiro,RJ,77369,,,,,,
ubatuba,SP,77370,,,,,,
piracicaba,SP,77371,,,,,,
triunfo,RS,77372,,,,,,
marau,RS,77373,,,,,,
itajai,SC,77374,,,,,,
cacoal,RO,77375,,,,,,
formosa,GO,77376,,,,,,
holambra ii,SP,77377,,,,,,
maua,SP,77378,,,,,,
sao joao da boa vista,SP,77379,,,,,,
cerquilho,SP,77380,,,,,,
bonfinopolis,GO,77381,,,,,,
lorena,SP,77382,,,,,,
rio de janeiro,RJ,77383,,,,,,
ribeirao preto,SP,77384,,,,,,
santa helena de goias,GO,77385,,,,,,
trajano de moraes,RJ,77386,,,,,,
curitiba,PR,77387,,,,,,
campinas,SP,77388,,,,,,
parapua,SP,77389,,,,,,
piraju,SP,77390,,,,,,
itabira,MG,77391,,,,,,
uberlandia,MG,77392,,,,,,
sao carlos,SP,77393,,,,,,
almenara,MG,77394,,,,,,
sao paulo,SP,77395,,,,,,
sao bernardo do campo,SP,77396,,,,,,
sao paulo,SP,77397,,,,,,
sao bernardo do campo,SP,77398,,,,,,
cachoeiras de macacu,RJ,77399,,,,,,
sao paulo,SP,77400,,,,,,
recife,PE,77401,,,,,,
maceio,AL,77402,,,,,,
mariana,MG,77403,,,,,,
sao simao,SP,77404,,,,,,
suzano,SP,77405,,,,,,
parauapebas,PA,77406,,,,,,
campinas,SP,77407,,,,,,
sao carlos,SP,77408,,,,,,
blumenau,SC,77409,,,,,,
borda da mata,MG,77410,,,,,,
belem,PA,77411,,,,,,
itaguai,RJ,77412,,,,,,
rio de janeiro,RJ,77413,,,,,,
rio de janeiro,RJ,77414,,,,,,
cabo frio,RJ,77415,,,,,,
contagem,MG,77416,,,,,,
campo grande,MS,77417,,,,,,
hortolandia,SP,77418,,,,,,
rio de janeiro,RJ,77419,,,,,,
sao paulo,SP,77420,,,,,,
sao paulo,SP,77421,,,,,,
vargem grande do soturno,ES,77422,,,,,,
rio de janeiro,RJ,77423,,,,,,
belem,PA,77424,,,,,,
sao paulo,SP,77425,,,,,,
presidente prudente,SP,77426,,,,,,
salvador,BA,77427,,,,,,
sao paulo,SP,77428,,,,,,
goiania,GO,77429,,,,,,
sao paulo,SP,77430,,,,,,
itapetinga,BA,77431,,,,,,
uberaba,MG,77432,,,,,,
mage,RJ,77433,,,,,,
sao sebastiao do paraiso,MG,77434,,,,,,
sao paulo,SP,77435,,,,,,
belo horizonte,MG,77436,,,,,,
rio de janeiro,RJ,77437,,,,,,
bauru,SP,77438,,,,,,
juiz de fora,MG,77439,,,,,,
sao paulo,SP,77440,,,,,,
sao paulo,SP,77441,,,,,,
barueri,SP,77442,,,,,,
colatina,ES,77443,,,,,,
fortaleza,CE,77444,,,,,,
sao goncalo,RJ,77445,,,,,,
formosa,GO,77446,,,,,,
ponte serrada,SC,77447,,,,,,
seabra,BA,77448,,,,,,
sao paulo,SP,77449,,,,,,
sao paulo,SP,77450,,,,,,
cotia,SP,77451,,,,,,
belo horizonte,MG,77452,,,,,,
cabo frio,RJ,77453,,,,,,
sao paulo,SP,77454,,,,,,
maceio,AL,77455,,,,,,
bertioga,SP,77456,,,,,,
macatuba,SP,77457,,,,,,
salvador,BA,77458,,,,,,
sao paulo,SP,77459,,,,,,
sao paulo,SP,77460,,,,,,
ladainha,MG,77461,,,,,,
rio de janeiro,RJ,77462,,,,,,
alvorada,RS,77463,,,,,,
embu-guacu,SP,77464,,,,,,
petropolis,RJ,77465,,,,,,
rio do sul,SC,77466,,,,,,
jacarei,SP,77467,,,,,,
rio de janeiro,RJ,77468,,,,,,
sao paulo,SP,77469,,,,,,
guarulhos,SP,77470,,,,,,
maringa,PR,77471,,,,,,
rio de janeiro,RJ,77472,,,,,,
ijui,RS,77473,,,,,,
itabirito,MG,77474,,,,,,
mococa,SP,77475,,,,,,
rio de janeiro,RJ,77476,,,,,,
rio de janeiro,RJ,77477,,,,,,
rio de janeiro,RJ,77478,,,,,,
cananeia,SP,77479,,,,,,
uberlandia,MG,77480,,,,,,
sao paulo,SP,77481,,,,,,
abaete,MG,77482,,,,,,
uberlandia,MG,77483,,,,,,
cajamar,SP,77484,,,,,,
cotia,SP,77485,,,,,,
vila velha,ES,77486,,,,,,
porto alegre,RS,77487,,,,,,
cariacica,ES,77488,,,,,,
sao paulo,SP,77489,,,,,,
sao paulo,SP,77490,,,,,,
brasilia,DF,77491,,,,,,
sao paulo,SP,77492,,,,,,
cocal do sul,SC,77493,,,,,,
sao paulo,SP,77494,,,,,,
rio de janeiro,RJ,77495,,,,,,
resende,RJ,77496,,,,,,
londrina,PR,77497,,,,,,
mendes,RJ,77498,,,,,,
sao paulo,SP,77499,,,,,,
sao paulo,SP,77500,,,,,,
sao luis,MA,77501,,,,,,
sao paulo,SP,77502,,,,,,
recife,PE,77503,,,,,,
brasilia,DF,77504,,,,,,
duque de caxias,RJ,77505,,,,,,
belo horizonte,MG,77506,,,,,,
caxambu do sul,SC,77507,,,,,,
nova ponte,MG,77508,,,,,,
registro,SP,77509,,,,,,
sumare,SP,77510,,,,,,
marilia,SP,77511,,,,,,
diadema,SP,77512,,,,,,
novo hamburgo,RS,77513,,,,,,
riachao do jacuipe,BA,77514,,,,,,
porto alegre,RS,77515,,,,,,
sao carlos,SP,77516,,,,,,
porto alegre,RS,77517,,,,,,
jundiai,SP,77518,,,,,,
campos dos goytacazes,RJ,77519,,,,,,
dracena,SP,77520,,,,,,
cajamar,SP,77521,,,,,,
rio de janeiro,RJ,77522,,,,,,
jacigua,ES,77523,,,,,,
pau dos ferros,RN,77524,,,,,,
rio de janeiro,RJ,77525,,,,,,
sao paulo,SP,77526,,,,,,
maravilha,SC,77527,,,,,,
sao paulo,SP,77528,,,,,,
sorocaba,SP,77529,,,,,,
ponta grossa,PR,77530,,,,,,
araxa,MG,77531,,,,,,
campos dos goytacazes,RJ,77532,,,,,,
sao paulo,SP,77533,,,,,,
rio de janeiro,RJ,77534,,,,,,
sao paulo,SP,77535,,,,,,
londrina,PR,77536,,,,,,
santa rita do araguaia,GO,77537,,,,,,
goiania,GO,77538,,,,,,
campinas,SP,77539,,,,,,
maceio,AL,77540,,,,,,
sao paulo,SP,77541,,,,,,
sao paulo,SP,77542,,,,,,
sao paulo,SP,77543,,,,,,
sao vicente,SP,77544,,,,,,
varzea da palma,MG,77545,,,,,,
belo horizonte,MG,77546,,,,,,
sao paulo,SP,77547,,,,,,
volta redonda,RJ,77548,,,,,,
rio de janeiro,RJ,77549,,,,,,
itamira,BA,77550,,,,,,
curitiba,PR,77551,,,,,,
virginopolis,MG,77552,,,,,,
chapeco,SC,77553,,,,,,
guarulhos,SP,77554,,,,,,
campinas,SP,77555,,,,,,
barueri,SP,77556,,,,,,
brasilia,DF,77557,,,,,,
canoinhas,SC,77558,,,,,,
rio de janeiro,RJ,77559,,,,,,
cotia,SP,77560,,,,,,
taboao da serra,SP,77561,,,,,,
sao paulo,SP,77562,,,,,,
coronel fabriciano,MG,77563,,,,,,
santo anastacio,SP,77564,,,,,,
maceio,AL,77565,,,,,,
cajamar,SP,77566,,,,,,
fortaleza,CE,77567,,,,,,
sao paulo,SP,77568,,,,,,
brasilia,DF,77569,,,,,,
ribeirao preto,SP,77570,,,,,,
caieiras,SP,77571,,,,,,
guarulhos,SP,77572,,,,,,
santo andre,SP,77573,,,,,,
macae,RJ,77574,,,,,,
rio de janeiro,RJ,77575,,,,,,
paraiso do norte,PR,77576,,,,,,
domingos martins,ES,77577,,,,,,
braunas,MG,77578,,,,,,
londrina,PR,77579,,,,,,
pocos de caldas,MG,77580,,,,,,
balneario camboriu,SC,77581,,,,,,
sao luiz gonzaga,RS,77582,,,,,,
sao manuel,SP,77583,,,,,,
sao paulo,SP,77584,,,,,,
ponta grossa,PR,77585,,,,,,
santos,SP,77586,,,,,,
indaiatuba,SP,77587,,,,,,
varzelandia,MG,77588,,,,,,
gravatai,RS,77589,,,,,,
birigui,SP,77590,,,,,,
sao paulo,SP,77591,,,,,,
belo horizonte,MG,77592,,,,,,
brasilia,DF,77593,,,,,,
anchieta,ES,77594,,,,,,
niteroi,RJ,77595,,,,,,
americana,SP,77596,,,,,,
pedreira,SP,77597,,,,,,
sao jose dos pinhais,PR,77598,,,,,,
piracicaba,SP,77599,,,,,,
joao monlevade,MG,77600,,,,,,
jundiai,SP,77601,,,,,,
osasco,SP,77602,,,,,,
assis,SP,77603,,,,,,
ijui,RS,77604,,,,,,
rio de janeiro,RJ,77605,,,,,,
sao paulo,SP,77606,,,,,,
inhapim,MG,77607,,,,,,
sao pedro da aldeia,RJ,77608,,,,,,
rio de janeiro,RJ,77609,,,,,,
sao bernardo do campo,SP,77610,,,,,,
serra,ES,77611,,,,,,
curitiba,PR,77612,,,,,,
sertaozinho,SP,77613,,,,,,
limeira,SP,77614,,,,,,
mateus leme,MG,77615,,,,,,
goiania,GO,77616,,,,,,
sao bernardo do campo,SP,77617,,,,,,
porto alegre,RS,77618,,,,,,
colina,SP,77619,,,,,,
pocos de caldas,MG,77620,,,,,,
sao bernardo do campo,SP,77621,,,,,,
guarulhos,SP,77622,,,,,,
belo horizonte,MG,77623,,,,,,
vitoria da conquista,BA,77624,,,,,,
tocos,RJ,77625,,,,,,
tangara da serra,MT,77626,,,,,,
votuporanga,SP,77627,,,,,,
curitiba,PR,77628,,,,,,
nova iguacu,RJ,77629,,,,,,
sarandi,RS,77630,,,,,,
itapecerica da serra,SP,77631,,,,,,
andorinha,BA,77632,,,,,,
sao paulo,SP,77633,,,,,,
cachoeiras de macacu,RJ,77634,,,,,,
brasilia,DF,77635,,,,,,
fernandopolis,SP,77636,,,,,,
brasilia,DF,77637,,,,,,
belo horizonte,MG,77638,,,,,,
sao paulo,SP,77639,,,,,,
osorio,RS,77640,,,,,,
limeira,SP,77641,,,,,,
sao vicente,SP,77642,,,,,,
macae,RJ,77643,,,,,,
carapicuiba,SP,77644,,,,,,
belo horizonte,MG,77645,,,,,,
orlandia,SP,77646,,,,,,
cuiaba,MT,77647,,,,,,
salto,SP,77648,,,,,,
campinas,SP,77649,,,,,,
sao paulo,SP,77650,,,,,,
sao paulo,SP,77651,,,,,,
sao goncalo,RJ,77652,,,,,,
cerquilho,SP,77653,,,,,,
tapejara,RS,77654,,,,,,
sao paulo,SP,77655,,,,,,
sao paulo,SP,77656,,,,,,
cafelandia,PR,77657,,,,,,
salvador,BA,77658,,,,,,
nova iguacu,RJ,77659,,,,,,
hortolandia,SP,77660,,,,,,
olinda,PE,77661,,,,,,
florianopolis,SC,77662,,,,,,
vassouras,RJ,77663,,,,,,
itaborai,RJ,77664,,,,,,
salvador,BA,77665,,,,,,
ananindeua,PA,77666,,,,,,
paraopeba,MG,77667,,,,,,
mineiros,GO,77668,,,,,,
vitoria,ES,77669,,,,,,
sao paulo,SP,77670,,,,,,
rio de janeiro,RJ,77671,,,,,,
itajai,SC,77672,,,,,,
sao paulo,SP,77673,,,,,,
rio de janeiro,RJ,77674,,,,,,
sao paulo,SP,77675,,,,,,
sao paulo,SP,77676,,,,,,
belo horizonte,MG,77677,,,,,,
butia,RS,77678,,,,,,
sao paulo,SP,77679,,,,,,
porto belo,SC,77680,,,,,,
cachoeiro de itapemirim,ES,77681,,,,,,
sao paulo,SP,77682,,,,,,
rio de janeiro,RJ,77683,,,,,,
santo andre,SP,77684,,,,,,
paraguacu paulista,SP,77685,,,,,,
betim,MG,77686,,,,,,
sao paulo,SP,77687,,,,,,
santa cruz das palmeiras,SP,77688,,,,,,
sao paulo,SP,77689,,,,,,
rio de janeiro,RJ,77690,,,,,,
rio de janeiro,RJ,77691,,,,,,
cachoeiro de itapemirim,ES,77692,,,,,,
itaperuna,RJ,77693,,,,,,
sao paulo,SP,77694,,,,,,
sao paulo,SP,77695,,,,,,
gramado,RS,77696,,,,,,
capao da canoa,RS,77697,,,,,,
vitoria,ES,77698,,,,,,
sao marcos,RS,77699,,,,,,
belo horizonte,MG,77700,,,,,,
sao paulo,SP,77701,,,,,,
caldas novas,GO,77702,,,,,,
juazeiro,BA,77703,,,,,,
guaira,SP,77704,,,,,,
sao jose dos campos,SP,77705,,,,,,
sao paulo,SP,77706,,,,,,
sao bernardo do campo,SP,77707,,,,,,
curitiba,PR,77708,,,,,,
eunapolis,BA,77709,,,,,,
conceicao do mato dentro,MG,77710,,,,,,
barra mansa,RJ,77711,,,,,,
sao jose do rio preto,SP,77712,,,,,,
bayeux,PB,77713,,,,,,
anicuns,GO,77714,,,,,,
bauru,SP,77715,,,,,,
sao bento do sul,SC,77716,,,,,,
rio de janeiro,RJ,77717,,,,,,
belem,PA,77718,,,,,,
franca,SP,77719,,,,,,
rio de janeiro,RJ,77720,,,,,,
nova iguacu,RJ,77721,,,,,,
belo horizonte,MG,77722,,,,,,
maceio,AL,77723,,,,,,
pontal do parana,PR,77724,,,,,,
guarulhos,SP,77725,,,,,,
ituiutaba,MG,77726,,,,,,
saquarema,RJ,77727,,,,,,
sao paulo,SP,77728,,,,,,
porto alegre,RS,77729,,,,,,
fernandopolis,SP,77730,,,,,,
cambe,PR,77731,,,,,,
piedade de caratinga,MG,77732,,,,,,
guanhaes,MG,77733,,,,,,
boituva,SP,77734,,,,,,
maringa,PR,77735,,,,,,
sao leopoldo,RS,77736,,,,,,
toledo,PR,77737,,,,,,
brasilia,DF,77738,,,,,,
rio de janeiro,RJ,77739,,,,,,
porto alegre,RS,77740,,,,,,
rio de janeiro,RJ,77741,,,,,,
rio de janeiro,RJ,77742,,,,,,
rio de janeiro,RJ,77743,,,,,,
cotia,SP,77744,,,,,,
goiania,GO,77745,,,,,,
porto alegre,RS,77746,,,,,,
pouso alegre,MG,77747,,,,,,
tres coracoes,MG,77748,,,,,,
belo horizonte,MG,77749,,,,,,
santa cruz cabralia,BA,77750,,,,,,
alvares machado,SP,77751,,,,,,
ourinhos,SP,77752,,,,,,
tangua,RJ,77753,,,,,,
santa juliana,MG,77754,,,,,,
petrolina,PE,77755,,,,,,
manaus,AM,77756,,,,,,
salvador,BA,77757,,,,,,
piraju,SP,77758,,,,,,
sao paulo,SP,77759,,,,,,
silvianopolis,MG,77760,,,,,,
sao paulo,SP,77761,,,,,,
ilheus,BA,77762,,,,,,
rio verde,GO,77763,,,,,,
brasilia,DF,77764,,,,,,
venancio aires,RS,77765,,,,,,
niteroi,RJ,77766,,,,,,
cunha,SP,77767,,,,,,
monsenhor tabosa,CE,77768,,,,,,
salvador,BA,77769,,,,,,
sao paulo,SP,77770,,,,,,
curitiba,PR,77771,,,,,,
barueri,SP,77772,,,,,,
itaguai,RJ,77773,,,,,,
sao jose dos campos,SP,77774,,,,,,
vitoria,ES,77775,,,,,,
rio de janeiro,RJ,77776,,,,,,
vila velha,ES,77777,,,,,,
juiz de fora,MG,77778,,,,,,
salvador,BA,77779,,,,,,
campo belo,MG,77780,,,,,,
itu,SP,77781,,,,,,
macae,RJ,77782,,,,,,
sao goncalo,RJ,77783,,,,,,
rio de janeiro,RJ,77784,,,,,,
luziania,GO,77785,,,,,,
capao da canoa,RS,77786,,,,,,
itabuna,BA,77787,,,,,,
brusque,SC,77788,,,,,,
itaqui,RS,77789,,,,,,
jundiai,SP,77790,,,,,,
governador valadares,MG,77791,,,,,,
bonfim paulista,SP,77792,,,,,,
monte alegre,RN,77793,,,,,,
alianca,PE,77794,,,,,,
bento goncalves,RS,77795,,,,,,
campinas,SP,77796,,,,,,
capao da canoa,RS,77797,,,,,,
sao paulo,SP,77798,,,,,,
leopolis,PR,77799,,,,,,
santa barbara d'oeste,SP,77800,,,,,,
curitiba,PR,77801,,,,,,
sao paulo,SP,77802,,,,,,
concordia,SC,77803,,,,,,
vila muriqui,RJ,77804,,,,,,
registro,SP,77805,,,,,,
iracemapolis,SP,77806,,,,,,
rio de janeiro,RJ,77807,,,,,,
rio de janeiro,RJ,77808,,,,,,
cajamar,SP,77809,,,,,,
guarulhos,SP,77810,,,,,,
muriae,MG,77811,,,,,,
cotia,SP,77812,,,,,,
sao bento do sul,SC,77813,,,,,,
sao carlos,SP,77814,,,,,,
sao jose dos campos,SP,77815,,,,,,
mogi das cruzes,SP,77816,,,,,,
pinheiral,RJ,77817,,,,,,
sao paulo,SP,77818,,,,,,
rio de janeiro,RJ,77819,,,,,,
santos,SP,77820,,,,,,
andira,PR,77821,,,,,,
maceio,AL,77822,,,,,,
maracacume,MA,77823,,,,,,
brasilia,DF,77824,,,,,,
campo limpo paulista,SP,77825,,,,,,
cacimbinhas,AL,77826,,,,,,
serafina correa,RS,77827,,,,,,
rio de janeiro,RJ,77828,,,,,,
salvador,BA,77829,,,,,,
santarem,PA,77830,,,,,,
salvador,BA,77831,,,,,,
vila velha,ES,77832,,,,,,
sao paulo,SP,77833,,,,,,
campinas,SP,77834,,,,,,
brasilia,DF,77835,,,,,,
sao paulo,SP,77836,,,,,,
bauru,SP,77837,,,,,,
pirenopolis,GO,77838,,,,,,
taubate,SP,77839,,,,,,
salgueiro,PE,77840,,,,,,
sao paulo,SP,77841,,,,,,
itajuipe,BA,77842,,,,,,
santo andre,SP,77843,,,,,,
glicerio,RJ,77844,,,,,,
limeira,SP,77845,,,,,,
paulo afonso,BA,77846,,,,,,
sao paulo,SP,77847,,,,,,
uberlandia,MG,77848,,,,,,
bonfim,MG,77849,,,,,,
teutonia,RS,77850,,,,,,
ribeirao pires,SP,77851,,,,,,
tucano,BA,77852,,,,,,
diadema,SP,77853,,,,,,
sao paulo,SP,77854,,,,,,
crisopolis,BA,77855,,,,,,
sao caetano do sul,SP,77856,,,,,,
sete lagoas,MG,77857,,,,,,
rio de janeiro,RJ,77858,,,,,,
sao paulo,SP,77859,,,,,,
lins,SP,77860,,,,,,
brasilia,DF,77861,,,,,,
presidente prudente,SP,77862,,,,,,
curitiba,PR,77863,,,,,,
caraguatatuba,SP,77864,,,,,,
sao goncalo,RJ,77865,,,,,,
colombo,PR,77866,,,,,,
fernandopolis,SP,77867,,,,,,
pinhais,PR,77868,,,,,,
santa maria,RS,77869,,,,,,
bauru,SP,77870,,,,,,
brasilia,DF,77871,,,,,,
ituverava,SP,77872,,,,,,
natal,RN,77873,,,,,,
sao paulo,SP,77874,,,,,,
goiania,GO,77875,,,,,,
porto alegre,RS,77876,,,,,,
diamantina,MG,77877,,,,,,
guapiacu,SP,77878,,,,,,
belo horizonte,MG,77879,,,,,,
guarapari,ES,77880,,,,,,
belo horizonte,MG,77881,,,,,,
vinhedo,SP,77882,,,,,,
rio de janeiro,RJ,77883,,,,,,
minas novas,MG,77884,,,,,,
jaboatao dos guararapes,PE,77885,,,,,,
porto feliz,SP,77886,,,,,,
goiania,GO,77887,,,,,,
itatiba,SP,77888,,,,,,
botucatu,SP,77889,,,,,,
itumbiara,GO,77890,,,,,,
belem,PA,77891,,,,,,
sao paulo,SP,77892,,,,,,
goiana,PE,77893,,,,,,
campinas,SP,77894,,,,,,
caldas novas,GO,77895,,,,,,
londrina,PR,77896,,,,,,
sao jose do rio pardo,SP,77897,,,,,,
belo horizonte,MG,77898,,,,,,
guapiacu,SP,77899,,,,,,
sao paulo,SP,77900,,,,,,
sao paulo,SP,77901,,,,,,
casimiro de abreu,RJ,77902,,,,,,
porto alegre,RS,77903,,,,,,
sao paulo,SP,77904,,,,,,
rio de janeiro,RJ,77905,,,,,,
manaus,AM,77906,,,,,,
campinas,SP,77907,,,,,,
nilopolis,RJ,77908,,,,,,
sao paulo,SP,77909,,,,,,
matozinhos,MG,77910,,,,,,
aracaju,SE,77911,,,,,,
carapicuiba,SP,77912,,,,,,
guarulhos,SP,77913,,,,,,
jaboatao dos guararapes,PE,77914,,,,,,
presidente epitacio,SP,77915,,,,,,
sao paulo,SP,77916,,,,,,
mogi-guacu,SP,77917,,,,,,
belo vale,MG,77918,,,,,,
campinas,SP,77919,,,,,,
maringa,PR,77920,,,,,,
sao paulo,SP,77921,,,,,,
rio de janeiro,RJ,77922,,,,,,
jundiai,SP,77923,,,,,,
guarulhos,SP,77924,,,,,,
tanhacu,BA,77925,,,,,,
sao paulo,SP,77926,,,,,,
sao paulo,SP,77927,,,,,,
vitoria,ES,77928,,,,,,
rio negrinho,SC,77929,,,,,,
sao jose,SC,77930,,,,,,
bento de abreu,SP,77931,,,,,,
sao paulo,SP,77932,,,,,,
jatai,GO,77933,,,,,,
aparecida de goiania,GO,77934,,,,,,
careacu,MG,77935,,,,,,
apucarana,PR,77936,,,,,,
sao paulo,SP,77937,,,,,,
brasilia,DF,77938,,,,,,
sao paulo,SP,77939,,,,,,
salvador,BA,77940,,,,,,
ourinhos,SP,77941,,,,,,
ferraz de vasconcelos,SP,77942,,,,,,
salvador,BA,77943,,,,,,
ribeirao preto,SP,77944,,,,,,
porto uniao,SC,77945,,,,,,
sao lourenco,MG,77946,,,,,,
rio de janeiro,RJ,77947,,,,,,
sao paulo,SP,77948,,,,,,
araucaria,PR,77949,,,,,,
rio de janeiro,RJ,77950,,,,,,
sao paulo,SP,77951,,,,,,
santa cruz do sul,RS,77952,,,,,,
sao paulo,SP,77953,,,,,,
jundiai,SP,77954,,,,,,
santana do livramento,RS,77955,,,,,,
teofilo otoni,MG,77956,,,,,,
sao jose do rio preto,SP,77957,,,,,,
sao jose dos pinhais,PR,77958,,,,,,
sorocaba,SP,77959,,,,,,
campos dos goytacazes,RJ,77960,,,,,,
piquete,SP,77961,,,,,,
teresina,PI,77962,,,,,,
santo andre,SP,77963,,,,,,
rio de janeiro,RJ,77964,,,,,,
contagem,MG,77965,,,,,,
santo andre,SP,77966,,,,,,
betim,MG,77967,,,,,,
uberlandia,MG,77968,,,,,,
paulinia,SP,77969,,,,,,
niquelandia,GO,77970,,,,,,
taubate,SP,77971,,,,,,
rosario do sul,RS,77972,,,,,,
belmonte,BA,77973,,,,,,
sao paulo,SP,77974,,,,,,
juquitiba,SP,77975,,,,,,
mendonca,SP,77976,,,,,,
maua,SP,77977,,,,,,
porto alegre,RS,77978,,,,,,
jundiai,SP,77979,,,,,,
vila pereira,MG,77980,,,,,,
sao paulo,SP,77981,,,,,,
piracicaba,SP,77982,,,,,,
teresina,PI,77983,,,,,,
campinas,SP,77984,,,,,,
goiania,GO,77985,,,,,,
mogi mirim,SP,77986,,,,,,
sao paulo,SP,77987,,,,,,
americana,SP,77988,,,,,,
braco do norte,SC,77989,,,,,,
porto alegre,RS,77990,,,,,,
vitoria da conquista,BA,77991,,,,,,
sao paulo,SP,77992,,,,,,
curitiba,PR,77993,,,,,,
itu,SP,77994,,,,,,
canoinhas,SC,77995,,,,,,
sao paulo,SP,77996,,,,,,
volta redonda,RJ,77997,,,,,,
sao paulo,SP,77998,,,,,,
nova esperanca do sul,RS,77999,,,,,,
campos dos goytacazes,RJ,78000,,,,,,
porto velho,RO,78001,,,,,,
campinas,SP,78002,,,,,,
paulinia,SP,78003,,,,,,
curitiba,PR,78004,,,,,,
gravatai,RS,78005,,,,,,
angra dos reis,RJ,78006,,,,,,
sao paulo,SP,78007,,,,,,
itapejara d'oeste,PR,78008,,,,,,
guarulhos,SP,78009,,,,,,
bertioga,SP,78010,,,,,,
cuiaba,MT,78011,,,,,,
salvador,BA,78012,,,,,,
aruja,SP,78013,,,,,,
ourinhos,SP,78014,,,,,,
niteroi,RJ,78015,,,,,,
lorena,SP,78016,,,,,,
manhuacu,MG,78017,,,,,,
barueri,SP,78018,,,,,,
pindamonhangaba,SP,78019,,,,,,
rio de janeiro,RJ,78020,,,,,,
sao paulo,SP,78021,,,,,,
pinheiro machado,RS,78022,,,,,,
juina,MT,78023,,,,,,
mogi das cruzes,SP,78024,,,,,,
sao paulo,SP,78025,,,,,,
manhuacu,MG,78026,,,,,,
sao paulo,SP,78027,,,,,,
agua clara,MS,78028,,,,,,
aruja,SP,78029,,,,,,
sao bernardo do campo,SP,78030,,,,,,
ico,CE,78031,,,,,,
sao jose do rio preto,SP,78032,,,,,,
betim,MG,78033,,,,,,
rio de janeiro,RJ,78034,,,,,,
sao paulo,SP,78035,,,,,,
itauna,MG,78036,,,,,,
mineiros,GO,78037,,,,,,
goiania,GO,78038,,,,,,
vargem grande paulista,SP,78039,,,,,,
sao paulo,SP,78040,,,,,,
sao paulo,SP,78041,,,,,,
jardinopolis,SP,78042,,,,,,
guaira,PR,78043,,,,,,
alagoinhas,BA,78044,,,,,,
pontes e lacerda,MT,78045,,,,,,
serrinha,BA,78046,,,,,,
sao paulo,SP,78047,,,,,,
pinhais,PR,78048,,,,,,
cubatao,SP,78049,,,,,,
campo largo,PR,78050,,,,,,
aracatuba,SP,78051,,,,,,
taboao da serra,SP,78052,,,,,,
lorena,SP,78053,,,,,,
ilha solteira,SP,78054,,,,,,
